11.576,5.590,1,0.614
21.998,5.644,2,0.998
8.703,5.651,1,0.562
2.735,5.682,1,0.546
7.327,5.713,1,0.635
14.799,5.730,1,0.671
29.450,5.778,2,0.986
19.216,5.796,2,0.238
0.161,5.817,1,0.388
26.782,5.849,1,0.750
13.440,5.899,1,0.612
23.868,5.924,1,0.906
10.575,5.961,1,0.526
16.662,5.963,1,0.474
9.178,6.023,1,0.297
21.085,6.063,2,0.665
4.786,6.097,1,0.402
28.630,6.105,1,0.604
6.349,6.137,1,0.726
2.010,6.145,1,0.444
15.323,6.211,0,0.011
25.680,6.236,1,0.624
18.356,6.247,1,0.527
12.421,6.302,1,0.504
22.895,6.314,2,0.885
11.030,6.324,1,0.063
30.350,6.369,1,0.621
8.188,6.418,1,0.647
6.685,6.420,1,0.634
0.750,6.444,0,0.000
17.148,6.482,1,0.851
3.843,6.518,1,0.530
20.182,6.542,1,0.555
12.780,6.552,1,0.303
27.468,6.581,1,0.261
24.735,6.610,2,0.848
2.514,6.623,0,0.000
10.022,6.711,1,0.560
8.514,6.714,1,0.607
19.007,6.746,0,0.209
22.037,6.762,1,0.713
14.596,6.780,2,0.775
5.681,6.786,1,0.707
29.247,6.867,1,0.383
4.320,6.886,0,0.399
26.574,6.913,2,0.834
11.843,6.986,1,0.405
10.402,7.008,1,0.763
23.764,7.009,1,0.308
16.440,7.024,1,0.705
20.817,7.062,1,0.991
7.539,7.145,1,0.660
1.788,7.156,1,0.262
18.128,7.196,2,0.137
6.161,7.199,1,0.664
28.357,7.216,2,0.762
13.622,7.232,1,0.561
25.591,7.305,1,0.304
3.425,7.314,1,0.302
12.278,7.318,0,0.077
22.704,7.367,1,1.000
9.379,7.382,1,0.582
19.830,7.413,2,0.492
8.034,7.467,1,0.705
30.157,7.497,2,0.731
15.452,7.498,1,0.406
14.098,7.559,1,0.559
0.844,7.581,1,0.480
27.448,7.598,1,0.674
11.292,7.662,1,0.679
24.563,7.664,1,0.995
17.279,7.704,1,0.609
9.887,7.766,1,0.138
21.766,7.774,2,0.659
5.488,7.825,1,0.462
15.960,7.846,1,0.500
29.261,7.847,1,0.561
2.712,7.874,1,0.430
7.051,7.883,1,0.644
13.053,7.930,0,0.349
26.429,7.945,1,0.266
19.126,7.945,1,0.662
23.601,8.057,2,0.878
8.900,8.166,1,0.535
17.835,8.167,1,0.977
4.470,8.177,1,0.558
1.491,8.187,0,0.000
20.865,8.209,1,0.668
14.957,8.246,1,0.467
28.193,8.275,0,0.001
13.472,8.279,0,0.000
25.446,8.346,2,0.897
3.276,8.414,1,0.225
19.665,8.467,1,0.869
6.401,8.501,1,0.555
22.709,8.507,1,0.626
0.605,8.615,2,0.463
29.959,8.617,1,0.512
27.274,8.625,2,0.959
5.100,8.661,1,0.849
11.047,8.677,1,0.588
17.114,8.766,1,0.877
24.518,8.770,1,0.679
8.158,8.770,1,0.622
21.510,8.788,1,0.923
2.431,8.920,2,0.325
29.051,8.938,2,0.759
6.954,8.970,1,0.533
12.893,8.976,1,0.327
14.398,8.992,1,0.393
18.968,9.013,2,0.738
26.359,9.037,1,0.450
10.060,9.096,1,0.643
23.353,9.098,1,0.888
16.145,9.149,1,0.521
4.199,9.158,2,0.160
8.811,9.252,0,0.028
20.769,9.268,2,0.760
28.171,9.293,1,0.591
14.779,9.301,1,0.730
1.499,9.328,1,0.474
11.905,9.386,1,0.529
25.213,9.387,1,1.000
18.011,9.442,1,0.702
10.560,9.490,0,0.000
6.134,9.517,2,0.399
22.586,9.553,2,0.774
29.984,9.580,1,0.435
16.642,9.616,1,0.846
3.328,9.618,1,0.599
0.420,9.683,0,0.000
13.767,9.683,1,0.648
27.047,9.689,1,0.861
19.828,9.712,1,0.717
12.357,9.759,0,0.000
24.266,9.795,2,0.626
7.960,9.806,2,0.585
2.179,9.877,0,0.000
5.167,9.924,1,0.601
18.491,9.933,1,0.900
14.196,9.946,0,0.012
21.630,9.970,1,0.536
15.637,9.998,1,0.579
28.872,10.046,1,0.758
9.819,10.086,2,0.362
26.114,10.090,2,0.779
4.016,10.189,1,0.538
20.333,10.229,1,0.874
7.004,10.231,1,0.758
23.420,10.262,1,0.555
17.486,10.312,1,0.652
30.718,10.314,0,0.000
1.305,10.357,2,0.775
13.310,10.370,1,0.339
27.932,10.401,2,0.701
11.711,10.433,1,0.716
5.878,10.469,1,0.627
17.878,10.505,1,0.577
25.232,10.530,1,0.726
22.176,10.532,1,0.793
8.856,10.537,1,0.534
19.343,10.607,1,0.478
15.058,10.619,1,0.618
3.098,10.648,2,0.662
29.804,10.683,2,0.911
13.577,10.747,1,0.579
7.715,10.755,1,0.533
27.048,10.787,1,0.566
0.324,10.805,1,0.423
24.021,10.806,1,0.570
10.721,10.829,1,0.562
16.888,10.890,1,0.645
4.972,10.951,2,0.670
9.524,10.971,1,0.533
21.420,11.040,2,0.764
15.451,11.063,1,0.884
2.152,11.066,1,0.758
28.890,11.088,1,0.429
25.884,11.106,0,0.173
12.574,11.131,1,0.581
18.759,11.159,1,0.652
11.321,11.166,1,0.511
6.771,11.223,2,0.215
23.185,11.286,2,0.269
17.318,11.368,1,0.746
4.013,11.370,1,0.637
1.128,11.381,0,0.134
30.727,11.387,1,0.594
13.132,11.415,1,0.244
27.677,11.426,0,0.032
20.456,11.427,1,0.609
14.438,11.434,1,0.684
8.625,11.523,2,0.283
25.115,11.608,1,0.229
2.927,11.643,1,0.544
14.923,11.663,1,0.347
19.164,11.670,1,0.887
5.840,11.721,1,0.567
29.570,11.742,1,0.758
16.298,11.744,1,0.661
